state,date,cases,deaths,population,ccases,cdeaths
Texas,2021-05-15,1194,37,28995881,131379,2445
Texas,2021-05-16,661,1,28995881,132040,2446
Texas,2021-05-17,2450,31,28995881,134490,2477
Texas,2021-05-18,3092,40,28995881,137582,2517
Texas,2021-05-19,2022,69,28995881,139604,2586
Texas,2021-05-20,1647,47,28995881,141251,2633
Texas,2021-05-21,1436,42,28995881,142687,2675
Texas,2021-05-22,982,39,28995881,143669,2714
Texas,2021-05-23,710,16,28995881,144379,2730
Texas,2021-05-24,2876,24,28995881,147255,2754
Texas,2021-05-25,2528,39,28995881,149783,2793
Texas,2021-05-26,2193,62,28995881,151976,2855
Texas,2021-05-27,1601,51,28995881,153577,2906
Texas,2021-05-28,1724,55,28995881,155301,2961
Texas,2021-05-29,550,35,28995881,155851,2996
Texas,2021-05-30,374,14,28995881,156225,3010
Texas,2021-05-31,174,3,28995881,156399,3013
Texas,2021-06-01,675,17,28995881,157074,3030
Texas,2021-06-02,2492,50,28995881,159566,3080
Texas,2021-06-03,2595,58,28995881,162161,3138
Texas,2021-06-04,2086,43,28995881,164247,3181
Texas,2021-06-05,1138,25,28995881,165385,3206
Texas,2021-06-06,539,18,28995881,165924,3224
Texas,2021-06-07,1175,17,28995881,167099,3241
Texas,2021-06-08,1929,41,28995881,169028,3282
Texas,2021-06-09,6938,37,28995881,175966,3319
Texas,2021-06-10,1910,32,28995881,177876,3351
Texas,2021-06-11,1297,43,28995881,179173,3394
Texas,2021-06-12,791,23,28995881,179964,3417
Texas,2021-06-13,399,17,28995881,180363,3434
Texas,2021-06-14,978,11,28995881,181341,3445
Texas,2021-06-15,1338,27,28995881,182679,3472
Texas,2021-06-16,2137,40,28995881,184816,3512
Texas,2021-06-17,793,33,28995881,185609,3545
Texas,2021-06-18,1017,43,28995881,186626,3588
Texas,2021-06-19,1752,15,28995881,188378,3603
Texas,2021-06-20,271,12,28995881,188649,3615
Texas,2021-06-21,755,8,28995881,189404,3623
Texas,2021-06-22,1974,32,28995881,191378,3655
Texas,2021-06-23,1216,33,28995881,192594,3688
Texas,2021-06-24,1585,34,28995881,194179,3722
Texas,2021-06-25,1623,29,28995881,195802,3751
Texas,2021-06-26,1401,19,28995881,197203,3770
Texas,2021-06-27,176,8,28995881,197379,3778
Texas,2021-06-28,834,6,28995881,198213,3784
Texas,2021-06-29,2095,29,28995881,200308,3813
Texas,2021-06-30,2751,29,28995881,203059,3842
Texas,2021-07-01,1613,73,28995881,204672,3915
Texas,2021-07-02,1596,43,28995881,206268,3958
Texas,2021-07-03,1187,20,28995881,207455,3978
Texas,2021-07-04,219,9,28995881,207674,3987
Texas,2021-07-05,537,0,28995881,208211,3987
Texas,2021-07-06,1320,24,28995881,209531,4011
Texas,2021-07-07,4388,25,28995881,213919,4036
Texas,2021-07-08,2287,36,28995881,216206,4072
Texas,2021-07-09,2304,39,28995881,218510,4111
Texas,2021-07-10,1371,18,28995881,219881,4129
Texas,2021-07-11,430,5,28995881,220311,4134
Texas,2021-07-12,3565,32,28995881,223876,4166
Texas,2021-07-13,3724,29,28995881,227600,4195
Texas,2021-07-14,5066,37,28995881,232666,4232
Texas,2021-07-15,3023,36,28995881,235689,4268
Texas,2021-07-16,4431,29,28995881,240120,4297
Texas,2021-07-17,2534,24,28995881,242654,4321
Texas,2021-07-18,1746,11,28995881,244400,4332
Texas,2021-07-19,2662,12,28995881,247062,4344
Texas,2021-07-20,5616,26,28995881,252678,4370
Texas,2021-07-21,8186,39,28995881,260864,4409
Texas,2021-07-22,6869,31,28995881,267733,4440
Texas,2021-07-23,6160,47,28995881,273893,4487
Texas,2021-07-24,5212,24,28995881,279105,4511
Texas,2021-07-25,1398,12,28995881,280503,4523
Texas,2021-07-26,5855,19,28995881,286358,4542
Texas,2021-07-27,12552,41,28995881,298910,4583
Texas,2021-07-28,9288,71,28995881,308198,4654
Texas,2021-07-29,14716,37,28995881,322914,4691
Texas,2021-07-30,13715,62,28995881,336629,4753
Texas,2021-07-31,5198,29,28995881,341827,4782
Texas,2021-08-01,3347,19,28995881,345174,4801
Texas,2021-08-02,9709,33,28995881,354883,4834
Texas,2021-08-03,21026,66,28995881,375909,4900
Texas,2021-08-04,13018,62,28995881,388927,4962
Texas,2021-08-05,15539,81,28995881,404466,5043
Texas,2021-08-06,23096,69,28995881,427562,5112
Texas,2021-08-07,11072,54,28995881,438634,5166
Texas,2021-08-08,2372,27,28995881,441006,5193
Texas,2021-08-09,12881,39,28995881,453887,5232
Texas,2021-08-10,21565,104,28995881,475452,5336
Texas,2021-08-11,21407,108,28995881,496859,5444
Texas,2021-08-12,12398,118,28995881,509257,5562
Texas,2021-08-13,17577,145,28995881,526834,5707
